item_id,timestamp,target_value,backtestwindow_start_time,backtestwindow_end_time,p33,p50,p90,mean,p75
1,2021-12-01T04:15:00Z,279.306,2021-11-26T19:15:00,2021-12-02T00:00:00,350.1316251565994,374.0991070258319,456.9424454918928,377.0878332963303,414.84498810219554
1,2021-12-01T04:30:00Z,299.27,2021-11-26T19:15:00,2021-12-02T00:00:00,368.1134079721775,391.72568968019993,479.1021744017715,394.2671316749299,430.3221769986625
1,2021-12-01T04:45:00Z,320.953,2021-11-26T19:15:00,2021-12-02T00:00:00,367.824224918659,390.08327896849005,480.2965468121799,395.24817109071427,436.821606123414
1,2021-12-01T05:00:00Z,327.778,2021-11-26T19:15:00,2021-12-02T00:00:00,368.13710785250936,391.84977250609626,480.0284171598379,396.76211219643784,432.70128727242
1,2021-12-01T05:15:00Z,244.785,2021-11-26T19:15:00,2021-12-02T00:00:00,339.27490946619366,361.5922878570319,434.78145815304094,363.6017770097675,399.07117158785405
1,2021-12-01T05:30:00Z,275.331,2021-11-26T19:15:00,2021-12-02T00:00:00,356.96913675453095,377.0478775925211,459.4115558178717,381.1045178082345,409.36032065406994
1,2021-12-01T05:45:00Z,338.931,2021-11-26T19:15:00,2021-12-02T00:00:00,359.94931174322176,379.81210306235,460.87849271743437,384.995822081676,422.40403954605955
1,2021-12-01T06:00:00Z,304.829,2021-11-26T19:15:00,2021-12-02T00:00:00,354.89961576156713,378.15440958648924,459.17150594354814,380.21686434820975,412.1760923578945
1,2021-12-01T06:15:00Z,274.244,2021-11-26T19:15:00,2021-12-02T00:00:00,326.86255434710995,348.91097065463964,437.0036271350521,355.4291044160488,392.86379807922367
1,2021-12-01T06:30:00Z,297.96,2021-11-26T19:15:00,2021-12-02T00:00:00,344.4061961788506,367.82825650066417,450.7458945700184,369.98677833270636,401.0888127996011
1,2021-12-01T06:45:00Z,309.968,2021-11-26T19:15:00,2021-12-02T00:00:00,345.30162340415706,365.5224889184998,452.0608640365741,369.30399344096776,401.86599910806854
1,2021-12-01T07:00:00Z,302.954,2021-11-26T19:15:00,2021-12-02T00:00:00,341.874605027641,362.90080626048046,435.427218635118,364.9227232657954,397.17889043211926
1,2021-12-01T07:15:00Z,244.797,2021-11-26T19:15:00,2021-12-02T00:00:00,322.39249082241486,344.97716282671615,425.59334105660747,346.19788228286285,377.6323217893888
1,2021-12-01T07:30:00Z,275.529,2021-11-26T19:15:00,2021-12-02T00:00:00,337.59728375308316,356.39650360381876,439.5197401841212,362.7893880997424,400.5572966459061
1,2021-12-01T07:45:00Z,277.767,2021-11-26T19:15:00,2021-12-02T00:00:00,339.91632377712915,357.5626071512496,435.24567715930425,364.8047674573351,389.7339119686563
1,2021-12-01T08:00:00Z,270.682,2021-11-26T19:15:00,2021-12-02T00:00:00,334.01184273215915,354.9997820686775,439.32595920569275,360.2798652143291,393.05518256048947
1,2021-12-01T08:15:00Z,215.937,2021-11-26T19:15:00,2021-12-02T00:00:00,313.21872978531076,336.13364168443684,409.8716140988792,339.3914651336794,367.5095471881342
1,2021-12-01T08:30:00Z,256.02,2021-11-26T19:15:00,2021-12-02T00:00:00,335.99676177192424,357.5357004287413,436.6012875763333,363.0930821040841,392.97085823240684
1,2021-12-01T08:45:00Z,298.286,2021-11-26T19:15:00,2021-12-02T00:00:00,341.82873153273323,364.37177040890174,443.60743058753496,366.58626151245807,399.6566482463273
1,2021-12-01T09:00:00Z,317.872,2021-11-26T19:15:00,2021-12-02T00:00:00,336.38933871508004,358.7708472497941,441.30880230558284,363.08900941899833,395.69008243780496
1,2021-12-01T09:15:00Z,266.313,2021-11-26T19:15:00,2021-12-02T00:00:00,316.4578289251414,337.5119913011475,416.3682216470141,341.85368162568346,373.4447242701309
1,2021-12-01T09:30:00Z,296.341,2021-11-26T19:15:00,2021-12-02T00:00:00,334.5673774673591,357.09244968883104,437.5841725042489,360.6389870165196,392.56361403089534
1,2021-12-01T09:45:00Z,307.812,2021-11-26T19:15:00,2021-12-02T00:00:00,334.15856502537554,353.8586047562206,434.00019864167126,357.95207608785694,389.0523646497474
1,2021-12-01T10:00:00Z,335.957,2021-11-26T19:15:00,2021-12-02T00:00:00,319.77856841707325,346.1838065205257,425.4203768418514,348.208323430311,381.89122264606283
1,2021-12-01T10:15:00Z,302.341,2021-11-26T19:15:00,2021-12-02T00:00:00,305.4991978613559,324.7652932829072,409.0664503007173,333.3116627781401,366.3268672287521
1,2021-12-01T10:30:00Z,308.822,2021-11-26T19:15:00,2021-12-02T00:00:00,315.08981223216654,337.8911112090936,413.4225991525993,340.33315881949466,368.58055134177994
1,2021-12-01T10:45:00Z,314.25,2021-11-26T19:15:00,2021-12-02T00:00:00,317.75244372048263,338.84073319039936,421.51846612836954,344.73867243260077,382.13667840875917
1,2021-12-01T11:00:00Z,280.342,2021-11-26T19:15:00,2021-12-02T00:00:00,307.911440270332,329.4657720082119,416.939287492531,335.74256844596755,370.2988122115605
1,2021-12-01T11:15:00Z,198.731,2021-11-26T19:15:00,2021-12-02T00:00:00,298.58357029731843,318.3783546313386,397.63909604764626,321.0072542520605,352.47945153033913
1,2021-12-01T11:30:00Z,236.547,2021-11-26T19:15:00,2021-12-02T00:00:00,313.70613609875534,336.47347645705844,415.6020261364938,343.2081107188437,383.8536676344488
1,2021-12-01T11:45:00Z,248.41,2021-11-26T19:15:00,2021-12-02T00:00:00,326.90016729393477,344.8529017595728,428.6880945529459,350.2217892664417,378.2521044586571
1,2021-12-01T12:00:00Z,294.473,2021-11-26T19:15:00,2021-12-02T00:00:00,323.1171612759399,345.716215828251,428.3126019355677,351.0786732686937,385.7862202257503
1,2021-12-01T12:15:00Z,273.881,2021-11-26T19:15:00,2021-12-02T00:00:00,306.30717024956203,330.9627858667354,406.4113115666439,333.5455706727846,368.29261289778447
1,2021-12-01T12:30:00Z,303.144,2021-11-26T19:15:00,2021-12-02T00:00:00,323.2740084903865,346.30041397934883,423.2995255996125,347.25441662055374,373.36245502248727
1,2021-12-01T12:45:00Z,325.029,2021-11-26T19:15:00,2021-12-02T00:00:00,333.4202687342451,353.72029915060324,432.3353975709127,357.3491797550517,390.9510367775883
1,2021-12-01T13:00:00Z,316.666,2021-11-26T19:15:00,2021-12-02T00:00:00,333.66430695249244,355.3991459703339,436.16764751229914,362.02936759513796,395.4787127493526
1,2021-12-01T13:15:00Z,278.783,2021-11-26T19:15:00,2021-12-02T00:00:00,310.76005858235413,333.14575809325316,414.12124748765166,337.27708812221465,369.27707176877414
1,2021-12-01T13:30:00Z,306.826,2021-11-26T19:15:00,2021-12-02T00:00:00,326.9959701895687,346.5481377584108,431.5588868455076,352.53766424739507,379.9035332061658
1,2021-12-01T13:45:00Z,318.648,2021-11-26T19:15:00,2021-12-02T00:00:00,335.3314927146738,355.52374891073094,441.5074317214459,360.92454019175267,390.57657732511484
1,2021-12-01T14:00:00Z,316.376,2021-11-26T19:15:00,2021-12-02T00:00:00,335.27740734384207,357.619820056662,445.9965284771142,366.01506015029344,395.1623271453572
1,2021-12-01T14:15:00Z,268.469,2021-11-26T19:15:00,2021-12-02T00:00:00,308.6312433848643,331.47963586479705,411.63330156011926,335.6246070158108,367.8766790072838
1,2021-12-01T14:30:00Z,306.298,2021-11-26T19:15:00,2021-12-02T00:00:00,337.9381614285093,361.89084447762264,440.7446465209956,363.95132880636953,393.22478979126504
1,2021-12-01T14:45:00Z,329.666,2021-11-26T19:15:00,2021-12-02T00:00:00,338.5301513705032,360.4822330916155,441.5723653518354,365.63362236086596,398.49021636661047
1,2021-12-01T15:00:00Z,353.489,2021-11-26T19:15:00,2021-12-02T00:00:00,337.1784111280521,361.1550180460721,450.0371067239529,364.3681894704023,394.77249823753147
1,2021-12-01T15:15:00Z,330.641,2021-11-26T19:15:00,2021-12-02T00:00:00,314.44771659869224,338.6567692212122,417.70250639558145,341.47892398376445,376.5298829360501
1,2021-12-01T15:30:00Z,340.814,2021-11-26T19:15:00,2021-12-02T00:00:00,341.83065885859133,365.4285379609584,442.52358884307125,367.37624837107126,395.8008827394136
1,2021-12-01T15:45:00Z,362.442,2021-11-26T19:15:00,2021-12-02T00:00:00,340.3816862499829,361.1007950795239,445.7098964343671,368.40653937204576,401.4069983429112
1,2021-12-01T16:00:00Z,362.873,2021-11-26T19:15:00,2021-12-02T00:00:00,338.86051607474695,362.05573445885204,447.72288275886,367.503548524875,401.51674719978837
1,2021-12-01T16:15:00Z,326.743,2021-11-26T19:15:00,2021-12-02T00:00:00,316.5115785215138,335.9658751418794,417.14659859868135,342.24578078475986,374.2844350794638
1,2021-12-01T16:30:00Z,328.766,2021-11-26T19:15:00,2021-12-02T00:00:00,332.196875073716,352.1125328107029,429.24507884017873,356.4546441532445,384.6703579075546
1,2021-12-01T16:45:00Z,353.772,2021-11-26T19:15:00,2021-12-02T00:00:00,333.1276390270487,350.82294855223853,427.4914866404004,356.34432782699866,389.74814521068805
1,2021-12-01T17:00:00Z,333.518,2021-11-26T19:15:00,2021-12-02T00:00:00,325.00548884366674,345.1949268444655,420.03160916333155,347.74502220747746,380.42335935180574
1,2021-12-01T17:15:00Z,233.257,2021-11-26T19:15:00,2021-12-02T00:00:00,303.47399912795646,324.4120832827948,399.70679208231667,329.6801568758616,363.697911477502
1,2021-12-01T17:30:00Z,274.236,2021-11-26T19:15:00,2021-12-02T00:00:00,327.5295122096918,348.0687881968387,428.1170186996072,351.41718447368413,382.0858728650348
1,2021-12-01T17:45:00Z,319.538,2021-11-26T19:15:00,2021-12-02T00:00:00,339.0815133683913,357.2319414571859,441.49667632398894,363.66627470818287,393.19580593483965
1,2021-12-01T18:00:00Z,329.442,2021-11-26T19:15:00,2021-12-02T00:00:00,331.13759832921176,354.7328990887032,435.4908512007387,358.7709626053928,393.4762599499294
1,2021-12-01T18:15:00Z,271.081,2021-11-26T19:15:00,2021-12-02T00:00:00,311.1308783514736,333.7780509001139,417.764029479699,338.3272051861622,372.4433521569687
1,2021-12-01T18:30:00Z,310.808,2021-11-26T19:15:00,2021-12-02T00:00:00,331.8598717849851,354.73445064742856,436.6099959822348,358.69942567012106,387.5179577240736
1,2021-12-01T18:45:00Z,396.913,2021-11-26T19:15:00,2021-12-02T00:00:00,339.2762733246095,356.7549729366152,442.5728305371937,366.860740849263,393.75515358508585
1,2021-12-01T19:00:00Z,456.206,2021-11-26T19:15:00,2021-12-02T00:00:00,331.1157807453624,357.93811026872146,440.8223434303894,361.76206875168464,400.0659915685912
1,2021-12-01T19:15:00Z,457.18,2021-11-26T19:15:00,2021-12-02T00:00:00,312.9884305835817,333.6444412933218,406.8586196955608,336.7846881180994,363.03410398411944
1,2021-12-01T19:30:00Z,484.928,2021-11-26T19:15:00,2021-12-02T00:00:00,327.42864714082964,348.64125763770954,426.5089197270816,353.3443512654035,383.47478786890304
1,2021-12-01T19:45:00Z,508.298,2021-11-26T19:15:00,2021-12-02T00:00:00,331.02745260923615,350.0423271682829,429.2342746066435,354.9700317643358,384.5699868966543
1,2021-12-01T20:00:00Z,521.343,2021-11-26T19:15:00,2021-12-02T00:00:00,331.3469490174035,350.5567719677106,429.51858841021567,354.3684110815358,387.33437337252974
1,2021-12-01T20:15:00Z,477.867,2021-11-26T19:15:00,2021-12-02T00:00:00,306.37878607231147,329.589424747225,405.16619192032977,332.31152454958425,370.2868288124928
1,2021-12-01T20:30:00Z,514.781,2021-11-26T19:15:00,2021-12-02T00:00:00,328.73724090610705,348.98131881718336,422.9204286164657,351.8424883675619,383.4389436642821
1,2021-12-01T20:45:00Z,497.984,2021-11-26T19:15:00,2021-12-02T00:00:00,333.7586615926283,354.007574910505,432.5587839127687,358.06295604305126,396.15814604691906
1,2021-12-01T21:00:00Z,436.188,2021-11-26T19:15:00,2021-12-02T00:00:00,330.1640739739564,350.5513335878327,436.38596751417765,355.4571674676328,391.59721622491577
1,2021-12-01T21:15:00Z,401.549,2021-11-26T19:15:00,2021-12-02T00:00:00,305.7175252327353,330.77421598991293,407.4998696677593,332.90461005721374,366.17847545573915
1,2021-12-01T21:30:00Z,466.185,2021-11-26T19:15:00,2021-12-02T00:00:00,332.6789843502844,354.60358619644404,435.60687210263586,356.862883060205,386.7894726835878
1,2021-12-01T21:45:00Z,498.469,2021-11-26T19:15:00,2021-12-02T00:00:00,345.0376332808067,368.599850729831,448.4846913219129,371.49019150970526,400.63703576405703
1,2021-12-01T22:00:00Z,491.749,2021-11-26T19:15:00,2021-12-02T00:00:00,368.26058792088605,393.1703158453494,481.93064020146255,397.466228340604,435.0658634215644
1,2021-12-01T22:15:00Z,390.544,2021-11-26T19:15:00,2021-12-02T00:00:00,338.9972461490852,365.3879960052412,452.466136851842,369.6443199275807,405.8722789742334
1,2021-12-01T22:30:00Z,498.508,2021-11-26T19:15:00,2021-12-02T00:00:00,365.36267069685937,391.6696924294806,477.1070310507481,393.83230726926075,424.4803043518438
1,2021-12-01T22:45:00Z,477.262,2021-11-26T19:15:00,2021-12-02T00:00:00,371.2573901748377,393.4609639360964,481.55581616838265,400.23662084095406,432.32821895548676
1,2021-12-01T23:00:00Z,482.809,2021-11-26T19:15:00,2021-12-02T00:00:00,372.98388180599784,402.2937623236141,492.02416356409447,408.4600859605314,448.98323013773216
1,2021-12-01T23:15:00Z,424.311,2021-11-26T19:15:00,2021-12-02T00:00:00,356.83483983316444,383.10295240445356,461.09828424585555,385.5919431679655,420.74816435284146
1,2021-12-01T23:30:00Z,405.607,2021-11-26T19:15:00,2021-12-02T00:00:00,378.3720527997253,406.9723607223802,494.24759352944113,408.94349692472053,442.6495414293766
1,2021-12-01T23:45:00Z,481.878,2021-11-26T19:15:00,2021-12-02T00:00:00,380.40351122893674,410.0905916629952,490.32389332390466,411.9663117310365,446.36411237837194
1,2021-12-02T00:00:00Z,412.004,2021-11-26T19:15:00,2021-12-02T00:00:00,392.5571220400424,427.5119665218041,533.5966963146615,429.2500817342957,464.41801928681735
